date,retweets,favorites,text,mentions,hashtags,id,permalink
3/23/2017 13:43,0,0,Sciatica drug Pregabalin no more effective than placebo: study https:// goo.gl/7esnJG #aus #ausbiz,,#aus #ausbiz,8.45E+17,https://twitter.com/Ausbiznet/status/844824293871513606
3/23/2017 13:38,0,0,Trial of Pregabalin for Acute and Chronic #Sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home … pic.twitter.com/cf886GC7Kf,,#Sciatica,8.45E+17,https://twitter.com/AleAxelrod/status/844823247266861056
3/23/2017 13:37,0,2,Quite accurate and succinct,,,,
3/23/2017 13:29,1,0,RCT of Pregabalin for Acute and Chronic Sciatica no better than placebo in this 209 patient RCT JUST DONT! http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC …,,,8.45E+17,https://twitter.com/felly500/status/844820769012047878
3/23/2017 13:03,9,8,Pregabalin not Much good for sciatica it seems… https:// twitter.com/NEJM/status/84 4656202189561857 …,,,8.45E+17,https://twitter.com/RonanTKavanagh/status/844814293770035200
3/23/2017 12:50,0,0,Pregabalin was effective for my shingles pain,,,,
3/23/2017 12:44,1,2,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNN1q-5ELds.twitter …,,#,8.45E+17,https://twitter.com/JGarjon/status/844809505602908165
3/23/2017 12:37,2,0,pregabalin don't significantly reduce the intensity of leg pain Trial of Pregabalin for Acute and Chronic Sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNN0GfQbQFo.twitter …,,#,8.45E+17,https://twitter.com/Docrhumato/status/844807871111966720
3/23/2017 12:26,3,3,#Sciatica drug Pregabalin no more effective than placebo: study http://www. abc.net.au/news/2017-03-2 3/sciatica-drug,,,,
3/23/2017 12:07,0,0,...also be caused by SIJ alignment issues and lower lumbar facet joint problems,,,,
3/23/2017 12:04,0,0,...in the thoraco-lumbar,,,,
3/23/2017 11:37,0,1,Pregabalin did not significantly reduce the intensity of leg pain associated with sciatica and did not significantly improve other outcomes. https:// twitter.com/NEJM/status/84 4656202189561857 …,,,8.45E+17,https://twitter.com/smalmerianorte/status/844792818333724672
3/23/2017 11:29,1,1,Australian Trial of Pregabalin for Acute and Chronic Sciatica —summary: useless. http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNNkGDhoBvI.twitter …,,#,8.45E+17,https://twitter.com/FJB1923/status/844790811208269829
3/23/2017 11:09,0,0,Makes sense,,,,
3/23/2017 10:28,0,0,Pregabalin (Markenname LYRICA) wirkt nicht bei Ischiasschmerzen Das Ergebnis einer australischen Studie,,,,
3/23/2017 10:13,12,5,Pregabalin no better than placebo for #sciatica - Australian RCT https:// goo.gl/OsRrEw @georgeinstitute pic.twitter.com/0iO9aI7IUO,@georgeinstitute,#sciatica,8.45E+17,https://twitter.com/australiandr/status/844771628403732480
3/23/2017 10:02,0,0,Sciatica drug Pregabalin no more effective than placebo: study http://www. gibspace.com/2017/03/23/sci atica-drug-pregabalin-no-more-effective-than-placebo-study/ …,,,8.45E+17,https://twitter.com/gibspace/status/844768723688837122
3/23/2017 9:54,0,0,Pregabalin /Lyrica no better than placebo Rx intensity of leg pain due to sciatica or improvement of other outcomes. http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNNMlMAyA6w.twitter …,,#,8.45E+17,https://twitter.com/LINQpharma/status/844766708954906625
3/23/2017 9:26,0,0,Sciatica drug Pregabalin no more effective than placebo: study https:// goo.gl/fb/dGlkJy #DSNAustralia,,#DSNAustralia,8.45E+17,https://twitter.com/DannyShookNews/status/844759680287043584
3/23/2017 9:16,0,0,Treatment with pregabalin did not significantly reduce the intensity of leg pain associated with sciatica and did no… http:// ln.is/www.nejm.org/d oi/ful/5bIoN …,,,8.45E+17,https://twitter.com/rocatanho/status/844757324908675072
3/23/2017 9:16,0,0,Pregabalin not reduce sciatica intensity of leg pain and other outcomes. AE higher in pregabalin than placebo http:// ln.is/www.nejm.org/d oi/ful/z4jFD …,,,8.45E+17,https://twitter.com/rocatanho/status/844757178682609664
3/23/2017 9:15,17,21,Pregabalin dans la sciatique est bien c'est splendidement inefficace http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC …,,,8.45E+17,https://twitter.com/SBurtey/status/844757028664819712
3/23/2017 9:14,0,0,#Sciatica medication Pregabalin found to be no more effective than placebo http:// ab.co/2mSExs4 #backpain pic.twitter.com/Hi1WU53BnS,,#Sciatica #backpain,8.45E+17,https://twitter.com/berserk_news/status/844756705347031040
3/23/2017 9:12,43,31,#Sciatica medication Pregabalin found to be no more effective than placebo http:// ab.co/2mSExs4 #backpain pic.twitter.com/7cDx80QWuj,,#Sciatica #backpain,8.45E+17,https://twitter.com/abcnews/status/844756188008931328
3/23/2017 9:11,0,0,Sciatica drug Pregabalin no more effective than placebo: study http:// ift.tt/2nENlGA,,,8.45E+17,https://twitter.com/LinkwayLive/status/844755866100285441
3/23/2017 9:03,1,1,Treatment with pregabalin did not significantly reduce the intensity of leg pain associated with sciatica. https:// twitter.com/NEJM/status/84 4656202189561857 …,,,8.45E+17,https://twitter.com/ph_alanazi/status/844754061077495808
3/23/2017 9:01,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNNBdummlZA.twitter …,,#,8.45E+17,https://twitter.com/mlipnick/status/844753333285879808
3/23/2017 9:00,0,0,Common sciatica medication Pregabalin found to be no more effective than placebo http:// ab.co/2n9x2iB Photo: Flickr pic.twitter.com/nRu8PFTgag,,,8.45E+17,https://twitter.com/amworldtodaypm/status/844753064733032449
3/23/2017 8:59,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNNA77hjeds.twitter … Definitivamente no siempre sirve...,,#,8.45E+17,https://twitter.com/ferneyrodrit/status/844752860969684993
3/23/2017 8:47,0,0,Sciatica drug Pregabalin no more effective than placebo: study http:// ift.tt/2o6TVSS,,,8.45E+17,https://twitter.com/debraejackson/status/844749868446965761
3/23/2017 8:47,0,0,Sciatica drug Pregabalin no more effective than placebo: study http:// ift.tt/2o6TVSS #abcnetau #abc #news,,#abcnetau #abc #news,8.45E+17,https://twitter.com/worldnews_net/status/844749847601336320
3/23/2017 8:46,0,0,Sciatica drug Pregabalin no more effective than placebo: study - http:// ift.tt/2o6TVSS,,,8.45E+17,https://twitter.com/actuamericaif/status/844749662477336576
3/23/2017 8:46,0,0,Sciatica drug Pregabalin no more effective than placebo: study http:// ift.tt/2o6TVSS,,,8.45E+17,https://twitter.com/N_H_Australia/status/844749584958140416
3/23/2017 8:32,0,0,Reuters:Based on Australian data,,,,
3/23/2017 8:21,0,0,Pregabalin No Help for Sciatica Leg Pain http:// ift.tt/2nf6YnE,,,8.45E+17,https://twitter.com/LinkwayLive/status/844743363303821322
3/23/2017 8:07,0,0,Pregabalin No Help for Sciatica Leg Pain http://www. medpagetoday.com/Neurology/Pain Management/64054 …,,,8.45E+17,https://twitter.com/thecipaustin/status/844739822665285632
3/23/2017 7:59,2,2,RCT shows pregabalin (Lyrica) is no better than placebo for #sciatica leg pain http:// bit.ly/2o6DwO8 @NEJM @georgeinstitute #rheum,@NEJM @georgeinstitute,#sciatica #rheum,8.45E+17,https://twitter.com/thelimbicrheum/status/844737726553321473
3/23/2017 7:59,0,0,RCT shows pregabalin (Lyrica) is no better than placebo for #sciatica leg pain http:// bit.ly/2o6DwO8 @NEJM @georgeinstitute #rheum,@NEJM @georgeinstitute,#sciatica #rheum,8.45E+17,https://twitter.com/the_limbic/status/844737726498848768
3/23/2017 7:50,4,16,Pregabalin of no benefit for sciatica: http:// thelimbic.com/rheumatology/p regabalin-of-no-benefit-for-sciatica/ …,,,8.45E+17,https://twitter.com/CGMMaher/status/844735627924979712
3/23/2017 7:38,0,0,Pregabalin found ineffective against sciatic pain http:// uk.reuters.com/article/us-hea lth-lyrica-sciatica-trial-idUKKBN16T32Q?feedType=RSS&feedName=healthNews … pic.twitter.com/lDVWYxxbNe,,,8.45E+17,https://twitter.com/SLS_Legal/status/844732540120391682
3/23/2017 7:30,0,0,Shared via Reuters: Pregabalin found ineffective against sciatic pain,,,8.45E+17,https://twitter.com/DMEMEDS/status/844730656798064642
3/23/2017 7:08,0,0,Pregabalin No Help for Sciatica Leg Pain: (MedPage Today) -- More adverse events,,,,
3/23/2017 7:07,0,1,Pregabalin No Help for Sciatica Leg Pain #Geriatrics http:// dld.bz/f7qfa,,#Geriatrics,8.45E+17,https://twitter.com/indusgeri/status/844724639746199554
3/23/2017 7:02,1,0,Pregabalin No Help for Sciatica Leg Pain #Neurology http:// dld.bz/f7qfa,,#Neurology,8.45E+17,https://twitter.com/indusneuro/status/844723410647310340
3/23/2017 6:22,5,2,#Pregabalin (Lyrica) No Better Than Placebo for Lower Back,,,,
3/23/2017 6:22,0,0,Chronic sciatica not influenced by pregabalin . No surprise. https:// twitter.com/nejm/status/84 4656202189561857 …,,,8.45E+17,https://twitter.com/GerhardMuth/status/844713362692980736
3/23/2017 6:11,17,16,#Pregabalin ( #Lyrica ) often used for #sciatica ,,,,
3/23/2017 6:01,0,0,Trial of Pregabalin for Acute & Chronic Sciatica,,,,
3/23/2017 5:53,0,0,Pregabalin found ineffective against sciatic pain,,,8.45E+17,https://twitter.com/karin55marin/status/844706071625302018
3/23/2017 5:48,0,0,Pregabalin No Help for Sciatica Leg Pain - (MedPage Today) -- More adverse events,,,,
3/23/2017 5:45,0,0,In a study of more than 200 patients,,,,
3/23/2017 5:42,0,2,Pregabalin for Acute and Chronic Sciatica is no better @NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC …,@NEJM,,8.45E+17,https://twitter.com/mward04/status/844703434406318081
3/23/2017 5:36,1,1,Great trial showing that Pregabalin is no better than placebo for sciatica #backpain @DrChristineLin @CGMMaher http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,@DrChristineLin @CGMMaher,#backpain,8.45E+17,https://twitter.com/PaulaBeckenkamp/status/844701790230654977
3/23/2017 5:30,0,0,Pregabalin found ineffective against sciatic pain http:// s.einnews.com/lbHkuCZ2aJ,,,8.45E+17,https://twitter.com/EINPfizerNews/status/844700344231825409
3/23/2017 5:08,0,0,Pregabalin found ineffective against sciatic pain,,,8.45E+17,https://twitter.com/mousefide/status/844694753560158208
3/23/2017 4:59,3,2,Pregabalin (Lyrica) not better than placebo for sciatica. http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,,,8.45E+17,https://twitter.com/Takethatdoctors/status/844692634555863042
3/23/2017 4:58,2,3,Pregabalin for Acute and Chronic Sciatica - RCT @CAEP_Docs @SAEMEBM @TheSGEM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC …,@CAEP_Docs @SAEMEBM @TheSGEM,,8.45E+17,https://twitter.com/DavidBarbic/status/844692348420276224
3/23/2017 4:55,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNMH0IeGPHk.twitter …,,#,8.45E+17,https://twitter.com/ferlazjo/status/844691443331616769
3/23/2017 4:52,1,1,(Reuters Health) - - Pregabalin ,,,,
3/23/2017 4:51,0,0,#Reuters Pregabalin found ineffective against sciatic pain https:// goo.gl/ZOTFmv,,#Reuters,8.45E+17,https://twitter.com/TheDrugStores/status/844690617242435585
3/23/2017 4:48,0,0,Negative finding - Trial of #Pregabalin for Acute and Chronic #Sciatica — #NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNMGLVlgAhY.twitter …,,#Pregabalin #Sciatica #NEJM #,8.45E+17,https://twitter.com/Luke_629/status/844689831691091969
3/23/2017 4:45,0,1,PRECISE trial shows pregabalin ineffective for sciatica. https:// twitter.com/peteosullivanp t/status/844674905857667072 …,,,8.45E+17,https://twitter.com/RaewynMutch/status/844689065278500865
3/23/2017 4:43,0,2,My 'hairy' experiences of #Pregabalin for #fibromyalgia ! http:// buff.ly/2nK9XGf #spoonie #Lyrica #chronicpain #fibro #chroniclife #CFS pic.twitter.com/9PbM2P00m9,,#Pregabalin #fibromyalgia #spoonie #Lyrica #chronicpain #fibro #chroniclife #CFS,8.45E+17,https://twitter.com/KClifewithME/status/844688406252863488
3/23/2017 4:31,0,0,#HealthNews Pregabalin found ineffective against sciatic pain http:// ht.ly/2MPI50amAfB,,#HealthNews,8.45E+17,https://twitter.com/loseyourgut/status/844685612947005440
3/23/2017 4:30,0,0,Pregabalin found ineffective against sciatic pain - (Reuters Health) - - Pregabalin ,,,,
3/23/2017 4:30,29,17,Pregabalin (Lyrica) didn't offer any relief from the leg pain associated with acute or chronic sciatica http:// bit.ly/2mRudRt,,,8.45E+17,https://twitter.com/medpagetoday/status/844685136948015137
3/23/2017 4:29,3,1,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM #rhumatologie #rheumatology http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNMBttHUCsw.twitter …,,#rhumatologie #rheumatology #,8.45E+17,https://twitter.com/sylba2308/status/844684993007931393
3/23/2017 4:25,9,6,The results of our Precise trial ( Pregabalin for Acute and Chronic Sciatica) are available online! https:// twitter.com/NEJM/status/84 4656202189561857 …,,,8.45E+17,https://twitter.com/LaurentJBillot/status/844684093145047040
3/23/2017 4:20,0,0," Pregabalin Doesn't Help Sciatica Pain (FREE)"" http://www. jwatch.org/fw112685/2017/ 03/23/pregabalin-doesnt-help-sciatica-pain …""",,,8.45E+17,https://twitter.com/txemacoll/status/844682787508629504
3/23/2017 4:07,0,0,Pregabalin No Help for Sciatica Leg Pain http:// ift.tt/2o63rph #atlanta #seniorhealthcare,,#atlanta #seniorhealthcare,8.45E+17,https://twitter.com/MyPlaceCare_Atl/status/844679369331232768
3/23/2017 4:06,0,0,"RT Transplant_Doc Trial of Pregabalin for Acute and Chronic Sciatica — NEJM: Lyrica does not help sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNL7E6y_RnM.twitter … """"",,#,8.45E+17,https://twitter.com/Myeloma_Doc/status/844679238804475909
3/23/2017 4:06,0,0,Is Pregabalin Ineffective in Acute or Chronic Sciatica? — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMe1701147#.WNL8XOYX6wU.twitter …,,#,8.45E+17,https://twitter.com/NeuromusSEN/status/844679144805945345
3/23/2017 4:01,0,0,Pregabalin found ineffective against sciatic pain http:// reut.rs/2neAgD3 via @Reuters,@Reuters,,8.45E+17,https://twitter.com/EIPGeu/status/844677932870193152
3/23/2017 4:01,0,1,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM: Lyrica does not help sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNL7E6y_RnM.twitter …,,#,8.45E+17,https://twitter.com/Transplant_Doc/status/844677878969237504
3/23/2017 4:00,0,0,Reuters Health News: Pregabalin found ineffective against sciatic pain #Reuters #Health https:// rssfla.re/1076122/pregab alin-found-ineffective-against-sciatic-pain …,,#Reuters #Health,8.45E+17,https://twitter.com/_Reality_Check_/status/844677802087645184
3/23/2017 3:59,51,59,pregabalin in sciatica. doesn't work,,,,
3/23/2017 3:59,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNL6tFlBcF8.twitter …,,#,8.45E+17,https://twitter.com/NeuromusSEN/status/844677362981724162
3/23/2017 3:58,0,0,Pregabalin No Help for Sciatica Leg Pain (MedPage Today) -- More adverse events,,,,
3/23/2017 3:58,0,0,Pregabalin No Help for Sciatica Leg Pain http:// bit.ly/2muePPF,,,8.45E+17,https://twitter.com/luciekaisin571/status/844677094475022337
3/23/2017 3:56,0,0,Pregabalin No Help for Sciatica Leg Pain (MedPage Today) -- More adverse events,,,,
3/23/2017 3:52,0,0,Pregabalin No Help for Sciatica Leg Pain http:// dlvr.it/Nhn0F3,,,8.45E+17,https://twitter.com/StephBeale1/status/844675597137719296
3/23/2017 3:52,0,0,Pregabalin No Help for Sciatica Leg Pain http:// dlvr.it/Nhn01s,,,8.45E+17,https://twitter.com/mytotalhealthng/status/844675582604455936
3/23/2017 3:51,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nKtFBL | Reuters: Health News::: (Reuters Health) - - Pregabalin ,,,,
3/23/2017 3:51,0,0,Pregabalin found ineffective against sciatic pain http:// buff.ly/2nTc1Za,,,8.45E+17,https://twitter.com/NewsdeskHEALTH/status/844675306250256384
3/23/2017 3:46,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nexopO,,,8.45E+17,https://twitter.com/chuhaizhou/status/844674077520486400
3/23/2017 3:45,8,5,Pregabalin for sciatica. And the evidence says . . . http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC … ... http:// fb.me/4Jy0VsIkB,,,8.45E+17,https://twitter.com/BEEMcme/status/844673871534063616
3/23/2017 3:44,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nKtFBL (Reuters Health) - - Pregabalin ,,,,
3/23/2017 3:42,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nKtFBL,,,8.45E+17,https://twitter.com/gizemusta/status/844673186499346433
3/23/2017 3:42,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nKtFBL,,,8.45E+17,https://twitter.com/Will02936/status/844673132992573444
3/23/2017 3:42,0,0,No significant benefits from #pregabalin in the #sciatica treatment - #pain #neuropathy #drugs - http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#article …,,#pregabalin #sciatica #pain #neuropathy #drugs #article,8.45E+17,https://twitter.com/macesari/status/844673096703496192
3/23/2017 3:41,0,0,Pregabalin found ineffective against sciatic pain (Reuters Health) - - Pregabalin ,,,,
3/23/2017 3:41,0,0,Pregabalin found ineffective against sciatic pain - http:// feeds.reuters.com/~r/reuters/UKH ealthNews/~3/VXNBX-J74s4/us-health-lyrica-sciatica-trial-idUKKBN16T32Q … (Reuters Health) - - Pregabalin ,,,,
3/23/2017 3:41,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nKtFBL,,,8.45E+17,https://twitter.com/healthyandyeah/status/844672841467514880
3/23/2017 3:40,0,0,Pregabalin found ineffective against sciatic pain,,,8.45E+17,https://twitter.com/OrganicMirage/status/844672612617912326
3/23/2017 3:40,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nKtFBL,,,8.45E+17,https://twitter.com/xeling1/status/844672612374626305
3/23/2017 3:39,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nKtFBL,,,8.45E+17,https://twitter.com/CabbagesKingsNg/status/844672424339755012
3/23/2017 3:39,0,0,Pregabalin found ineffective against sciatic pain http:// ift.tt/2nKtFBL,,,8.45E+17,https://twitter.com/JonIlawrenceceo/status/844672420724256768
3/23/2017 3:39,0,0,http:// twtly.com/pc3 (Reuters Health) - - Pregabalin ,,,,
3/23/2017 3:39,0,0,Pregabalin found ineffective against sciatic pain | News Rows https:// goo.gl/fb/hxg4Oo,,,8.45E+17,https://twitter.com/GhoroFikar/status/844672309470351365
3/23/2017 3:38,0,0,Pregabalin found ineffective against sciatic pain http://www. reuters.com/article/us-hea lth-lyrica-sciatica-trial-idUSKBN16T32Q?feedType=RSS&feedName=healthNews …,,,8.45E+17,https://twitter.com/NY_Chiropractor/status/844672088346644480
3/23/2017 3:37,0,0,Pregabalin found ineffective against sciatic pain http:// dlvr.it/Nhmk9y pic.twitter.com/Ju6sfwhjTZ,,,8.45E+17,https://twitter.com/ChpHealthcare/status/844671846146486272
3/23/2017 3:37,0,0,Pregabalin found ineffective against sciatic pain http:// dlvr.it/Nhmjn5 pic.twitter.com/MBqr831qds,,,8.45E+17,https://twitter.com/jamendola/status/844671812969512960
3/23/2017 3:37,0,0,Pregabalin found ineffective against sciatic pain http:// dlvr.it/NhmjkL pic.twitter.com/QJ83QVGbHT,,,8.45E+17,https://twitter.com/BMICalculatorIN/status/844671800097202176
3/23/2017 3:37,0,0,Pregabalin found ineffective against sciatic pain http:// dlvr.it/NhmjjW pic.twitter.com/px1Ugf9rre,,,8.45E+17,https://twitter.com/flatbellyovern1/status/844671779649970176
3/23/2017 3:36,0,0,Top and Pregabalin found ineffective against sciatic pain http:// dlvr.it/NhmjjP pic.twitter.com/bBM7iSUtVb,,,8.45E+17,https://twitter.com/Ritteesri/status/844671777842212864
3/23/2017 3:36,0,0,Pregabalin found ineffective against sciatic pain http:// dlvr.it/Nhmjdn #news,,#news,8.45E+17,https://twitter.com/medicalinst/status/844671710393614336
3/23/2017 3:35,0,0,Pregabalin found ineffective against sciatic pain http://www. reuters.com/article/us-hea lth-lyrica-sciatica-trial-idUSKBN16T32Q?feedType=RSS&feedName=healthNews … #Reuters : Health News,,#Reuters,8.45E+17,https://twitter.com/SpaceMedic/status/844671378661900288
3/23/2017 3:32,0,1,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,,,8.45E+17,https://twitter.com/hazetemple/status/844670630330957824
3/23/2017 3:26,11,6,Pregabalin found ineffective against sciatic pain http:// reut.rs/2neiiR8,,,8.45E+17,https://twitter.com/Reuters_Health/status/844669202690723841
3/23/2017 3:22,0,0,Pregabalin found ineffective against sciatic pain - http:// cdanews.com/2017/03/pregab alin-found-ineffective-against/ …,,,8.45E+17,https://twitter.com/CDA_News/status/844668038158995462
3/23/2017 3:20,5,14,Pregabalin of no benefit for sciatica http:// thelimbic.com/rheumatology/p regabalin-of-no-benefit-for-sciatica/ … @CGMMaher,@CGMMaher,,8.45E+17,https://twitter.com/MaryOKeeffe007/status/844667607324266497
3/23/2017 3:14,0,0,Pregabalin Doesn't Help Sciatica Pain (FREE) http:// dlvr.it/NhmL9k,,,8.45E+17,https://twitter.com/DocCastro/status/844666002684063744
3/23/2017 3:12,0,0,Pregabalin did not work for sciatica. Also a common cause of adverse neurological side effects in advanced #CKD and #dialysis . https:// twitter.com/NEJM/status/84 4656202189561857 …,,#CKD #dialysis,8.45E+17,https://twitter.com/DrTariqShafi/status/844665683568988160
3/23/2017 3:01,0,0,@NEJM : Pregabalin for Acute and Chronic Sciatica http:// nej.md/2mQRHGb pic.twitter.com/oPeA6GVMMW ¿solo diferencia vs placebo en efec 2rios?,@NEJM,,8.45E+17,https://twitter.com/AnestAbierta/status/844662855123288065
3/23/2017 2:56,0,0,Trial of Pregabalin for Acute and Chronic Sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,,,8.45E+17,https://twitter.com/rugnetwerk/status/844661462400483328
3/23/2017 2:54,0,0,#pregabalin use rather common for a multiplicity of pain syndromes,,,,
3/23/2017 2:50,0,0,Trial of Pregabalin for Acute and Chronic Sciatica http:// nej.md/2mQRHGb pic.twitter.com/WmEJ6V9tN9 ” No difference!,,,8.45E+17,https://twitter.com/_nasser_83/status/844660009510354948
3/23/2017 2:40,17,27,Editorial: Is Pregabalin Ineffective in Acute or Chronic Sciatica? http:// nej.md/2nCDXDi,,,8.45E+17,https://twitter.com/NEJM/status/844657460505989120
3/23/2017 2:35,137,109,Original Article: Trial of Pregabalin for Acute and Chronic Sciatica http:// nej.md/2mQRHGb pic.twitter.com/X8dZraEuGu,,,8.45E+17,https://twitter.com/NEJM/status/844656202189561857
3/23/2017 2:34,130,135,PRECISE trial shows pregabalin ineffective for sciatica. @CochraneBack @PeteOSullivanPT @MaryOKeeffe007 @georgeinstitute @Sydney_Uni pic.twitter.com/L31xCmSdLU,@CochraneBack @PeteOSullivanPT @MaryOKeeffe007 @georgeinstitute @Sydney_Uni,,8.45E+17,https://twitter.com/CGMMaher/status/844656032219508736
3/23/2017 1:57,1,0,HPRA - 303 reports of serious adverse effects from 04'-16' assoc with Lyrica- pregabalin . Over half reported in women https://www. irishtimes.com/life-and-style /health-family/dopey-out-of-it-patients-share-their-painkiller-side-effects-1.2926355?mode=amp …,,,8.45E+17,https://twitter.com/RachYChristie/status/844646647485386752
3/23/2017 1:51,3,3,If more than one CNS depressant is used in combination with pregabalin (eg,,,,
3/23/2017 1:51,0,0,Pregabalin has adverse effects on the CNS when used in combination with other CNS depressants,,,8.45E+17,https://twitter.com/RachYChristie/status/844645121786351616
3/23/2017 1:49,6,9,Harm reduction information on pregabalin - marketed as lyrica in Ireland http://www. drugs.ie/downloadDocs/2 017/Pregabalin%20FactSheet%20Revision%20-%204.pdf …,,,8.45E+17,https://twitter.com/RachYChristie/status/844644677068472324
3/22/2017 19:40,0,0,Pregabalin may treat the pain and the stiffness on which other medication doesn't work,,,,
3/22/2017 16:28,1,0,News item: Pregabalin harm reduction campaign launched on drugs.ie. http:// dlvr.it/NhWKDc,,,8.45E+17,https://twitter.com/HRBdrugslibrary/status/844503433688334338
3/22/2017 15:42,1,0,Pregabalin harm reduction campaign launched on drugs.ie http:// dlvr.it/NhVQWD,,,8.44E+17,https://twitter.com/drugsdotie/status/844491982869270529
3/22/2017 15:32,34,22,Pregabalin harm reduction campaign launched on drugs.ie: http://www. drugs.ie/pregabalin @HSELive pic.twitter.com/XqqaX4L7G7,@HSELive,,8.44E+17,https://twitter.com/drugsdotie/status/844489346078199808
3/22/2017 14:11,0,2,Dr gave me a cheap version of pregabalin 3 weeks ago. The last three days I've had nerve pain I've not felt all the time for years,,,8.44E+17,https://twitter.com/NotCrazy_Unwell/status/844469052567367680
3/22/2017 13:23,0,1,I started a medication called pregabalin which helped massively with giving me refreshing restorative sleep and easing...,,,8.44E+17,https://twitter.com/JulieDuffy4/status/844456915463802880
3/22/2017 12:00,0,0,Pregabalin is an anticonvulsant drug used for #NeuropathicPain .,,#NeuropathicPain,8.44E+17,https://twitter.com/NeuropathyFix/status/844436007860752385
3/22/2017 11:03,1,2,Levetiracetam,,,,
3/22/2017 10:40,0,0,Pregabalin improved both insomnia and the back pain from spine fractures of my patient.Side effect works well.,,,8.44E+17,https://twitter.com/shibuya_clinic/status/844415975567044608
3/22/2017 9:04,0,0,Pregabalin is Lyrica used for neuropatheitc pain always concerned with that issue @DebraAr49979596 @Oxyconmdamu https:// twitter.com/DebraAr4997959 6/status/835293789312929793 …,@DebraAr49979596 @Oxyconmdamu,,8.44E+17,https://twitter.com/Oxyconmdamu/status/844391797279379456
3/22/2017 8:08,1,2,Addiction & pain docs: MAR 23 NEJM: BDZ dep review + article,,,,
3/22/2017 7:13,0,0,@farma_sagrado bns tienen pregabalin 300 o 150? Ngabapentina? Betaderm alpram de 2 sertralina de 100 y por no perder costumbre genesa??,@farma_sagrado,,8.44E+17,https://twitter.com/marissags/status/844363791504740352
3/22/2017 4:00,0,0,#Lyrica is our #bestselling #anticonvulsant used to help and relieve #nervepain and #seizures - Go to http://www. pharmacy-xl.com/lyrica-pills-g eneric-anticonvulsant-75-150-mg-tablets-pregabalin-nerve-pain-seizures-pfizer-online-pharmacy-xl.html … #Pregabalin,,#Lyrica #bestselling #anticonvulsant #nervepain #seizures #Pregabalin,8.44E+17,https://twitter.com/PharmacyXL/status/844315400879923202
3/22/2017 3:56,0,0,I'm taking Pregabalin ,,,,
3/21/2017 23:18,0,0,Perioperative pregabalin administration does not prevent chronic postoperative pain. - http:// journals.lww.com/pain/Abstract/ publishahead/Perioperative_pregabalin_administration_does_not.99285.aspx …,,,8.44E+17,https://twitter.com/non_sig/status/844244401970995202
3/21/2017 17:48,1,1,The anti-convulsant drugs gabapentin and pregabalin may be used. #Fibromyalgia,,#Fibromyalgia,8.44E+17,https://twitter.com/FixFibromyalgia/status/844161225646837760
